timestamp,key,f1_tariff,f2_kwh_day,f3_kwh_max_30min,f4_kwh_median_30min,f5_kwh_p90_30min,f6_kwh_stdev_30min,f7_evening_share,f8_night_share,f9_load_factor,f10_peak_half_hour_slot,f11_zero_half_hour_count
1350514800000,MAC000056,0,5.941,0.389,0.084,0.273,0.0973071253779,0.346574650732,0.0999831678169,0.318176949443,17,0
1350514800000,MAC000057,0,9.87,0.447,0.1875,0.319,0.0835006549376,0.357345491388,0.243465045593,0.460011185682,37,0
1350514800000,MAC000058,0,3.209,0.275,0.054,0.109,0.0521820471809,0.394827048925,0.119040199439,0.248278529981,16,0
1350514800000,MAC000059,0,16.885,0.975,0.3325,0.479,0.147938365486,0.352798341723,0.162214983713,0.360790598291,37,0
1350514800000,MAC000060,0,4.557,0.284,0.05,0.26,0.0939377243793,0.626289225368,0.114549045425,0.341399460593,41,0
1350514800000,MAC000061,0,4.349,0.287,0.0645,0.204,0.0695110121921,0.491147390205,0.0825477121177,0.315693960511,38,2
1350514800000,MAC000062,0,10.516,0.687,0.1785,0.349,0.128207974488,0.317421072651,0.164130848231,0.318898592916,22,0
1350514800000,MAC000064,1,12.887,1.5140001,0.088,0.54,0.311498328646,0.316442926981,0.324357887794,0.177331009864,9,0
1350514800000,MAC000065,1,4.437,0.355,0.041,0.266,0.100169146219,0.636691458192,0.0741491999098,0.265927479772,37,0
1350514800000,MAC000071,1,13.911,1.399,0.146,0.722,0.308345515606,0.479979872044,0.104305944936,0.211564491354,34,0
1350514800000,MAC000075,1,4.755,0.33,0.0805,0.199,0.0623295697115,0.323869610936,0.198738170347,0.300189393939,15,0
1350514800000,MAC000076,1,15.35,1.277,0.2955,0.575,0.23535779131,0.414397394137,0.0628013029316,0.250424171235,37,0
1350514800000,MAC000082,1,4.013,0.922,0.046,0.125,0.158112746359,0.401694492898,0.123847495639,0.0926062675959,29,0
1350514800000,MAC000088,1,12.942,0.624,0.2325,0.444,0.132091134102,0.379925822902,0.135527739144,0.432091346154,25,0
1350514800000,MAC000106,1,16.1110001,1.0880001,0.2495,0.557,0.223249819412,0.342933397412,0.108435229915,0.308497982139,30,0
1350514800000,MAC000107,1,11.263,1.024,0.131,0.536,0.241800665975,0.224007813194,0.0786646541774,0.229146321615,33,0
1350514800000,MAC000109,1,7.999,0.807,0.125,0.238,0.1431152638,0.459682460308,0.134391798975,0.206500413052,35,0
1350514800000,MAC000124,1,9.382,0.411,0.1565,0.359,0.0942286576926,0.415263270092,0.171498614368,0.475567721006,39,0
1350514800000,MAC000139,1,26.4519999,1.666,0.4175,1.091,0.376265021341,0.268070464494,0.109443520752,0.330782311675,33,0
1350514800000,MAC000141,1,5.343,0.514,0.082,0.307,0.117909107869,0.531162268389,0.211304510575,0.221168970941,14,10
1350514800000,MAC000146,1,5.634,0.364,0.106,0.181,0.0571130335094,0.327476038339,0.181043663472,0.329319616554,33,0
1350514800000,MAC000147,1,6.044,0.347,0.111,0.197,0.0664106019816,0.266214427531,0.148908007942,0.362872238232,32,0
1350514800000,MAC000158,1,3.287,0.158,0.0625,0.129,0.0414799095865,0.36051110435,0.117432309096,0.433412447257,43,0
1350514800000,MAC000165,1,7.268,0.672,0.123,0.258,0.108454603805,0.444551458448,0.144606494221,0.230116514691,36,0
1350514800000,MAC000170,1,13.55,0.919,0.23,0.464,0.178985785112,0.418450184502,0.159409594096,0.313708239761,36,0
1350514800000,MAC000173,1,4.984,0.316,0.068,0.22,0.0799328711413,0.447030497592,0.150481540931,0.32858649789,36,0
1350514800000,MAC000186,1,2.611,0.178,0.04,0.116,0.0386125371056,0.398314821907,0.162389888931,0.312096581401,28,0
1350514800000,MAC000187,1,10.264,0.85,0.145,0.433,0.210548781753,0.423324240062,0.0502727981294,0.256921151439,33,0
1350514800000,MAC000193,1,15.8849999,1.796,0.143,1.179,0.481388787999,0.331255897584,0.0289581367892,0.18818414325,18,0
1350514800000,MAC000194,1,6.507,0.679,0.109,0.18,0.107002646321,0.222222222222,0.166282465038,0.203898097954,15,0
1350514800000,MAC000195,1,21.287,0.788,0.4975,0.539,0.185648860934,0.184055996618,0.300136233382,0.562790820643,40,0
1350514800000,MAC000198,1,9.455,0.978,0.135,0.39,0.196872578248,0.296668429402,0.257641459545,0.201410190866,25,0
1350514800000,MAC000219,1,6.613,0.539,0.095,0.218,0.10409813596,0.295024950854,0.150612430062,0.261042908459,24,0
1350514800000,MAC000236,1,4.261,0.311,0.0615,0.183,0.0637031656668,0.393334897911,0.119220840178,0.28543676313,34,0
1350514800000,MAC000247,1,15.2,1.258,0.2035,0.782,0.324878780813,0.207763157895,0.0643421052632,0.251722310546,19,0
1350514800000,MAC000257,1,23.2199999,1.2539999,0.48,0.686,0.168468303913,0.317355724881,0.176744186808,0.393973357625,40,0
1350514800000,MAC000259,1,8.936,0.812,0.129,0.352,0.169248871652,0.339413607878,0.0654655326768,0.229269293924,18,0
1350514800000,MAC000261,1,7.556,0.449,0.123,0.331,0.103749665327,0.458178930651,0.145579671784,0.350593912398,41,0
1350514800000,MAC000265,1,9.364,0.339,0.2,0.301,0.0743633627684,0.309055958992,0.179303716361,0.57546705998,43,0
1350514800000,MAC000266,1,5.474,0.986,0.0905,0.132,0.136595198539,0.225794665692,0.164413591524,0.11566091954,33,0
1350514800000,MAC000278,1,6.984,0.459,0.128,0.269,0.105526574161,0.288802978236,0.108390607102,0.323738005841,30,0
1350514800000,MAC000286,1,11.388,0.996,0.203,0.319,0.162415298438,0.242272567615,0.212504390587,0.238202811245,30,0
1350514800000,MAC000288,1,14.9490001,1.507,0.1605,0.733,0.334066920473,0.267509530621,0.0658238004828,0.206660585324,24,0
1350514800000,MAC000290,1,6.398,0.409,0.1085,0.24,0.0863804468455,0.412316348859,0.107221006565,0.325896495518,26,0
1350514800000,MAC000292,1,4.789,0.325,0.0835,0.177,0.0665376583796,0.178534140739,0.113176028398,0.306987179487,25,0
1350514800000,MAC000293,1,6.322,0.355,0.1205,0.191,0.0491137957254,0.352578298007,0.223821575451,0.371009389671,36,0
1350514800000,MAC000298,1,5.899,0.713,0.0725,0.263,0.155138948417,0.120189862689,0.143583658247,0.172364422627,16,0
1350601200000,MAC000002,0,8.431,0.822,0.134,0.269,0.120949970646,0.431028347764,0.170561024789,0.213681062449,40,0
1350601200000,MAC000003,0,23.5130002,2.194,0.233,1.1390001,0.530314179249,0.101901075134,0.595202657294,0.223269904664,2,0
1350601200000,MAC000004,0,1.597,0.253,0,0.179,0.0747848969777,0.345021916093,0.273638071384,0.131505270092,3,38
1350601200000,MAC000005,1,4.84,0.628,0.0615,0.223,0.112615002948,0.496074380165,0.0828512396694,0.160562632696,34,0
1350601200000,MAC000006,0,2.795,0.18,0.0465,0.107,0.0367991392468,0.403935599284,0.128801431127,0.32349537037,18,0
1350601200000,MAC000007,0,10.355,1.021,0.127,0.555,0.217876564785,0.38860453887,0.0833413809754,0.211292033954,35,0
1350601200000,MAC000008,0,17.432,0.854,0.306,0.526,0.137550495778,0.349128040385,0.177891234511,0.425253708041,35,0
1350601200000,MAC000009,0,9.081,0.911,0.1795,0.313,0.160671333298,0.293359762141,0.0890871049444,0.2076701427,23,0
1350601200000,MAC000010,0,25.663,1.601,0.5235,0.952,0.300221688201,0.3515956825,0.0939095195418,0.333944930252,35,0
1350601200000,MAC000012,0,1.178,0.055,0.019,0.052,0.0230361657086,0.247028862479,0.247877758913,0.446212121212,18,18
1350601200000,MAC000013,0,5.43,0.246,0.107,0.186,0.0526357867013,0.386556169429,0.219152854512,0.459857723577,36,0
1350601200000,MAC000014,1,4.056,0.742,0.044,0.162,0.112221692793,0.372287968442,0.277613412229,0.113881401617,8,0
1350601200000,MAC000015,1,14.196,0.822,0.1905,0.653,0.220546999904,0.293462947309,0.100591715976,0.359793187348,31,0
1350601200000,MAC000016,0,0.145,0.01,0,0.009,0.00410532978443,0.641379310345,0.0137931034483,0.302083333333,35,29
1350601200000,MAC000017,1,7.404,0.448,0.114,0.34,0.112357409636,0.427471636953,0.106023770935,0.344308035714,18,0
1350601200000,MAC000018,0,7.042,0.397,0.128,0.185,0.0560524153261,0.260437375746,0.209315535359,0.369542401343,46,0
1350601200000,MAC000019,0,3.514,0.126,0.077,0.103,0.0253902526682,0.254980079681,0.250711439954,0.581018518519,33,0
1350601200000,MAC000020,0,9.275,1.062,0.12,0.435,0.219735185278,0.38307277628,0.0741778975741,0.181948367859,22,0
1350601200000,MAC000021,0,22.199,0.961,0.378,0.808,0.19533528756,0.185413757376,0.209243659624,0.481247832119,23,0
1350601200000,MAC000022,0,9.621,0.369,0.1825,0.297,0.0758800880364,0.365450576863,0.188545889201,0.543191056911,38,0
1350601200000,MAC000023,0,13.307,1.105,0.166,0.495,0.230428698262,0.48478244533,0.0851431577365,0.25088612368,39,0
1350601200000,MAC000024,0,19.618,1.443,0.194,0.952,0.402169582718,0.543021714752,0.146447140381,0.283235158235,20,0
1350601200000,MAC000025,0,3.898,0.781,0.0265,0.148,0.153864924302,0.118778860954,0.0505387378143,0.103979940248,29,0
1350601200000,MAC000026,0,11.881,1.289,0.175,0.487,0.214039714927,0.158488342732,0.164716774682,0.192025471942,18,0
1350601200000,MAC000027,0,8.326,0.684,0.147,0.264,0.0958903363078,0.222075426375,0.199855873168,0.253594054581,24,0
1350601200000,MAC000028,0,6.735,0.529,0.114,0.221,0.0772623119234,0.303192279139,0.151002227171,0.265241020794,19,0
1350601200000,MAC000029,0,3.843,0.582,0.0565,0.084,0.0827811890493,0.190215977101,0.176164454853,0.13756443299,30,0
1350601200000,MAC000030,0,20.8870001,1.869,0.199,1.114,0.45209706048,0.497630102467,0.0534303631281,0.232822811887,37,0
1350601200000,MAC000031,1,15.455,1.312,0.1245,0.696,0.315392843714,0.458751206729,0.0975088967972,0.245410950203,39,0
1350601200000,MAC000032,0,5.776,1.198,0.056,0.286,0.20873042157,0.130886426593,0.481648199446,0.100445186422,9,0
1350601200000,MAC000033,0,5.877,0.39,0.0895,0.26,0.0868950291659,0.352730985197,0.190062957291,0.313942307692,16,0
1350601200000,MAC000034,0,7.179,0.316,0.1335,0.274,0.0809286996503,0.410224265218,0.135116311464,0.473299050633,45,0
1350601200000,MAC000035,0,17.207,0.698,0.3275,0.596,0.154174142555,0.344104143662,0.147498111234,0.513580468004,19,0
1350601200000,MAC000036,0,2.525,0.263,0.044,0.107,0.0591554236677,0.310099009901,0.0883168316832,0.200015842839,41,7
1350601200000,MAC000037,0,0,0,0,0,0,0,0,0,0,48
1350601200000,MAC000038,0,9.811,0.88,0.158,0.378,0.166172066894,0.440933645908,0.103761084497,0.232267992424,37,0
1350601200000,MAC000039,0,12.288,1.112,0.178,0.549,0.253951438927,0.398111979167,0.100341796875,0.230215827338,19,0
1350601200000,MAC000040,0,17.786,0.613,0.3915,0.458,0.0919172994085,0.281176206005,0.169740245137,0.604472539424,33,0
1350601200000,MAC000041,0,6.982,0.608,0.06,0.332,0.149133603179,0.596104268118,0.0743340017187,0.239240679825,39,0
1350601200000,MAC000042,0,10.6599999,1.3049999,0.166,0.375,0.197893039822,0.365666044706,0.0920262672798,0.170178810933,17,0
1350601200000,MAC000043,0,3.306,0.167,0.0515,0.132,0.042523829104,0.464004839685,0.139140955838,0.412425149701,36,0
1350601200000,MAC000044,1,15.979,1.054,0.1165,0.812,0.324852225352,0.378684523437,0.165842668502,0.315840449083,42,0
1350601200000,MAC000045,0,16.276,1.675,0.216,0.75,0.337278806117,0.269230769231,0.194949619071,0.202437810945,28,0
1350601200000,MAC000046,1,10.415,0.685,0.202,0.366,0.146192722343,0.467402784446,0.108689390302,0.316757907543,35,0
1350601200000,MAC000047,0,5.663,0.191,0.1145,0.17,0.0436637194855,0.276885043263,0.152922479251,0.617691972077,17,0
1350601200000,MAC000048,1,3.593,0.229,0.0625,0.095,0.033568952411,0.205399387698,0.225160033398,0.326874090247,13,0
1350601200000,MAC000049,0,38.8680002,4.369,0.4545,1.821,0.827595079604,0.386616247882,0.0638314291251,0.185339895666,30,0
1350601200000,MAC000050,0,21.479,1.507,0.2965,1.149,0.389229473917,0.26211648587,0.0543321383677,0.296933753594,25,0
1350601200000,MAC000051,1,12.137,0.522,0.2405,0.42,0.134919573201,0.395402488259,0.189832742852,0.4843949553,41,0
1350601200000,MAC000052,1,4.298,0.498,0.069,0.139,0.0905635040394,0.273150302466,0.119823173569,0.179802543507,33,0
1350601200000,MAC000053,0,5.86,0.518,0.0765,0.241,0.102286532458,0.373208191126,0.136348122867,0.235682110682,12,0
1350601200000,MAC000054,0,10.255,0.971,0.164,0.318,0.157691879095,0.451194539249,0.149780594832,0.220026604875,38,0
1350601200000,MAC000055,0,14.1990001,1.67,0.1485,0.656,0.366345963723,0.658074514698,0.110430311216,0.17713323478,40,0
1350601200000,MAC000056,0,7.6220001,1.0190001,0.1105,0.324,0.168979417429,0.380215161635,0.0581212272616,0.1558308667,13,0
1350601200000,MAC000057,0,11.011,0.857,0.172,0.342,0.150931791933,0.347743165925,0.148215420943,0.267673084403,21,0
1350601200000,MAC000058,0,5.852,0.734,0.07,0.273,0.171475682597,0.507860560492,0.0601503759398,0.166099000908,34,0
1350601200000,MAC000059,0,18.056,1.484,0.3835,0.518,0.205467691432,0.314687638458,0.181214000886,0.253481581312,33,0
1350601200000,MAC000060,0,10.322,1.077,0.0505,0.55,0.263121245684,0.685041658593,0.0501840728541,0.19966728567,35,0
1350601200000,MAC000061,0,4.759,0.255,0.0575,0.22,0.079045079328,0.4547173776,0.08237024585,0.388807189542,32,0
1350601200000,MAC000062,0,9.555,0.402,0.185,0.329,0.0757037554798,0.342438513867,0.174986917844,0.495180348259,18,0
1350601200000,MAC000064,1,14.236,1.648,0.231,0.597,0.311234760894,0.206518685024,0.24697948862,0.179965614887,16,0
1350601200000,MAC000065,1,5.535,0.674,0.07,0.233,0.124114053101,0.508943089431,0.0825654923216,0.171086795252,38,0
1350601200000,MAC000071,1,13.4360001,1.515,0.1415,0.621,0.289684376178,0.480872287281,0.0859630836115,0.184763477723,38,0
1350601200000,MAC000075,1,4.363,0.251,0.071,0.187,0.0586920776821,0.453816181526,0.17465046986,0.362134794157,35,0
1350601200000,MAC000076,1,27.5970002,2.1670001,0.4345,1.3940001,0.523521793854,0.303185126621,0.0488821245144,0.265314941225,31,0
1350601200000,MAC000082,1,3.4880001,1.1670001,0.0515,0.083,0.163223829292,0.275229349907,0.165424307184,0.0622679198999,32,0
1350601200000,MAC000088,1,12.492,0.535,0.2415,0.454,0.125211737336,0.34357989113,0.1225584374,0.486448598131,43,0
1350601200000,MAC000106,1,17.346,0.787,0.3645,0.592,0.193058132976,0.326415311887,0.101233713825,0.45918043202,25,0
1350601200000,MAC000107,1,8.404,0.478,0.1395,0.42,0.131654034204,0.274155164208,0.107924797715,0.366283124128,32,0
1350601200000,MAC000109,1,7.031,0.389,0.1375,0.257,0.0782599806157,0.339212060873,0.150903143223,0.376553127678,34,0
1350601200000,MAC000124,1,10.101,0.782,0.178,0.31,0.134504942017,0.238986238986,0.164835164835,0.269101662404,15,0
1350601200000,MAC000139,1,20.49,1.374,0.41,0.624,0.278258844199,0.325622254758,0.103953147877,0.310680494905,33,0
1350601200000,MAC000141,1,11.637,0.847,0.2075,0.552,0.193985277174,0.452522127696,0.0883389189654,0.28623081464,38,0
1350601200000,MAC000146,1,6.558,0.86,0.1105,0.196,0.117289638822,0.449679780421,0.151113144251,0.15886627907,35,0
1350601200000,MAC000147,1,6.276,0.745,0.1065,0.172,0.119261529841,0.240280433397,0.165710643722,0.175503355705,32,0
1350601200000,MAC000158,1,3.5,0.336,0.049,0.155,0.0661330204126,0.362857142857,0.117142857143,0.217013888889,23,0
1350601200000,MAC000165,1,7.046,0.444,0.124,0.243,0.0840691576257,0.43372126029,0.116520011354,0.330611861862,39,0
1350601200000,MAC000170,1,43.986,1.575,0.916,1.304,0.326205688223,0.277270040467,0.134861092166,0.581825396825,45,0
1350601200000,MAC000173,1,4.805,0.317,0.073,0.208,0.0747351544855,0.468886576483,0.157127991675,0.315786014721,36,0
1350601200000,MAC000186,1,3.27,0.481,0.041,0.114,0.0742601353913,0.467278287462,0.13119266055,0.141632016632,37,0
1350601200000,MAC000187,1,8.629,0.863,0.144,0.331,0.169217099163,0.468420442693,0.0640862208831,0.208309192739,38,0
1350601200000,MAC000193,1,15.405,1.084,0.334,0.754,0.2821525449,0.442453748783,0.0316780266147,0.296067804428,34,0
1350601200000,MAC000194,1,7.401,0.364,0.1145,0.313,0.0885175727022,0.421564653425,0.144845291177,0.423592032967,36,0
1350601200000,MAC000195,1,23.557,0.971,0.5015,0.549,0.1505526264,0.241287090886,0.27881309165,0.50542825266,40,0
1350601200000,MAC000198,1,7.241,0.364,0.141,0.219,0.0696873941205,0.272614279796,0.229802513465,0.41443452381,13,0
1350601200000,MAC000219,1,6.848,0.817,0.1365,0.178,0.107672213479,0.286068925234,0.142377336449,0.174622603019,28,0
1350601200000,MAC000236,1,4.05,0.196,0.0765,0.14,0.0437119477374,0.333086419753,0.12987654321,0.430484693878,35,0
1350601200000,MAC000247,1,7.826,0.576,0.0975,0.296,0.119515333454,0.441093789931,0.118323536928,0.283058449074,14,0
1350601200000,MAC000257,1,21.62,0.816,0.4085,0.658,0.127937457594,0.235337650324,0.205504162812,0.55198120915,34,0
1350601200000,MAC000259,1,11.977,1.027,0.169,0.475,0.226388952688,0.386073307172,0.0757284795859,0.242960889322,35,0
1350601200000,MAC000261,1,7.332,0.385,0.1275,0.249,0.0741106998573,0.366339334424,0.151936715767,0.396753246753,38,0
1350601200000,MAC000265,1,11.547,0.982,0.221,0.342,0.16926531273,0.432579890881,0.115354637568,0.244971995927,39,0
1350601200000,MAC000266,1,10.99,0.986,0.1255,0.575,0.235899427576,0.139763421292,0.0889899909008,0.232209263016,33,0
1350601200000,MAC000278,1,6.708,1.38,0.104,0.187,0.190650367165,0.308139534884,0.114788312463,0.101268115942,14,0
1350601200000,MAC000286,1,12.044,1.068,0.23,0.317,0.163521638901,0.253819329127,0.160660909997,0.234940699126,30,0
1350601200000,MAC000288,1,9.645,0.934,0.1355,0.358,0.185574154793,0.244997407983,0.121824779679,0.215136509636,26,0
1350601200000,MAC000290,1,6.002,0.306,0.1055,0.217,0.0674984439121,0.405864711763,0.11946017994,0.408632897603,41,0
1350601200000,MAC000292,1,5.997,0.36,0.0905,0.246,0.0915522178527,0.363848590962,0.0908787727197,0.347048611111,24,0
1350601200000,MAC000293,1,7.758,0.471,0.1385,0.222,0.0851923375369,0.321216808456,0.178267594741,0.343152866242,29,0
1350601200000,MAC000298,1,3.79,0.197,0.0765,0.131,0.0413203734723,0.228496042216,0.231662269129,0.400803722504,16,0
1350687600000,MAC000002,0,17.5779999,1.4529999,0.229,0.688,0.289747297787,0.48145408739,0.113949255399,0.24689244083,36,0
1350687600000,MAC000003,0,21.6670005,2.2030001,0.229,0.975,0.513050354782,0.107490651509,0.588960179329,0.200718866819,3,0
1350687600000,MAC000004,0,1.613,0.206,0,0.165,0.0673315999848,0.331680099194,0.218846869188,0.159797899742,23,39
1350687600000,MAC000005,1,4.701,0.64,0.041,0.239,0.108646855034,0.293554562859,0.0891299723463,0.149904336735,24,0
1350687600000,MAC000006,0,3.138,0.185,0.056,0.118,0.0408376372938,0.324410452518,0.171128107075,0.346166574738,29,0
1350687600000,MAC000007,0,11.597,1.171,0.16,0.452,0.218691879766,0.362938691041,0.0894196775028,0.20211227104,14,0
1350687600000,MAC000008,0,18.657,0.901,0.29,0.593,0.170545885933,0.302942595273,0.182344428365,0.422591678181,19,0
1350687600000,MAC000009,0,7.242,0.518,0.136,0.24,0.0987453909215,0.379038939519,0.106324219829,0.285320305728,24,0
1350687600000,MAC000010,0,28.4059999,1.612,0.468,1.087,0.382399829496,0.397908890368,0.0989227631448,0.359624245455,34,0
1350687600000,MAC000012,0,1.209,0.055,0.028,0.053,0.0227877408459,0.253101736973,0.275434243176,0.448608534323,36,17
1350687600000,MAC000013,0,5.156,0.196,0.114,0.15,0.0401468047404,0.329519006982,0.27734678045,0.536859641816,47,0
1350687600000,MAC000014,1,5.22,1.03,0.049,0.154,0.180953607995,0.220689655172,0.0890804597701,0.103427778879,18,0
1350687600000,MAC000015,1,12.542,0.821,0.147,0.528,0.205066038063,0.217907829692,0.12206984532,0.311765144547,23,0
1350687600000,MAC000016,0,0.148,0.01,0,0.009,0.00399228744169,0.621621621622,0.0405405405405,0.302040816327,33,29
1350687600000,MAC000017,1,7.801,0.543,0.15,0.292,0.108109917533,0.387129855147,0.0933213690552,0.293193520502,27,0
1350687600000,MAC000018,0,11.95,0.696,0.161,0.499,0.162791419401,0.341087866109,0.167949790795,0.350398780202,38,0
1350687600000,MAC000019,0,3.644,0.134,0.078,0.108,0.0282457826923,0.272502744237,0.23710208562,0.554980201036,14,0
1350687600000,MAC000020,0,5.474,0.589,0.078,0.233,0.0964449721502,0.267080745342,0.159846547315,0.189667717681,21,0
1350687600000,MAC000021,0,17.041,0.485,0.354,0.395,0.0436620908313,0.244117129276,0.256381667743,0.717062907637,33,0
1350687600000,MAC000022,0,10.581,0.598,0.182,0.291,0.10048421709,0.380209810037,0.214913524242,0.361101631288,37,0
1350687600000,MAC000023,0,16.733,1.6799999,0.254,0.625,0.322598193661,0.451263969402,0.059821908803,0.203267747765,37,0
1350687600000,MAC000024,0,15.576,1.368,0.17,0.825,0.344030826375,0.171545968156,0.138289676425,0.232366630863,31,0
1350687600000,MAC000025,0,4.456,1.296,0.027,0.104,0.248253771426,0.0736086175943,0.0388240574506,0.070168808264,27,0
1350687600000,MAC000026,0,7.743,0.217,0.146,0.196,0.0261880871779,0.241250161436,0.264238667183,0.728204645914,13,0
1350687600000,MAC000027,0,12.829,0.662,0.242,0.324,0.08578941314,0.251383584067,0.224725231896,0.395492940379,28,0
1350687600000,MAC000028,0,5.844,0.215,0.115,0.162,0.0372798438237,0.308692676249,0.186002737851,0.554722354058,35,0
1350687600000,MAC000029,0,5.555,1.734,0.056,0.094,0.257814495395,0.124932493249,0.173177317732,0.0653790928136,29,2
1350687600000,MAC000030,0,23.8990002,1.5190001,0.265,1.141,0.446289552378,0.460270300345,0.0477425829722,0.321089312607,26,0
1350687600000,MAC000031,1,31.1220001,2.1270001,0.536,1.409,0.583053088533,0.233339758906,0.0444701495904,0.298609698788,20,0
1350687600000,MAC000032,0,7.929,0.933,0.08,0.473,0.217225987233,0.12574095094,0.234455795182,0.173436577203,22,0
1350687600000,MAC000033,0,8.151,0.729,0.116,0.328,0.154165369867,0.496012759171,0.11998527788,0.228185101201,41,0
1350687600000,MAC000034,0,5.536,0.406,0.087,0.228,0.0883941751234,0.464234104046,0.141979768786,0.278274856741,38,0
1350687600000,MAC000035,0,16.525,0.877,0.297,0.468,0.147983525091,0.292465960666,0.198063540091,0.384543783306,33,0
1350687600000,MAC000036,0,2.812,0.241,0.043,0.135,0.0567064824882,0.327169274538,0.0913940256046,0.238123465154,35,6
1350687600000,MAC000037,0,0,0,0,0,0,0,0,0,0,49
1350687600000,MAC000038,0,7.819,0.529,0.129,0.264,0.0924134454393,0.359892569382,0.192991431129,0.301647312989,11,0
1350687600000,MAC000039,0,7.214,0.685,0.1,0.239,0.130641004487,0.410313279734,0.142223454394,0.214926262476,39,0
1350687600000,MAC000040,0,17.023,0.936,0.309,0.466,0.1428201264,0.262468425072,0.211596075897,0.371162567591,19,0
1350687600000,MAC000041,0,8.253,0.749,0.111,0.38,0.155682696665,0.490003635042,0.120925723979,0.224871256914,41,0
1350687600000,MAC000042,0,12.727,0.834,0.146,0.622,0.209627052265,0.515203897226,0.109373772295,0.311432486664,36,0
1350687600000,MAC000043,0,3.65,0.204,0.05,0.134,0.0489685957044,0.427397260274,0.141917808219,0.365146058423,13,0
1350687600000,MAC000044,1,20.385,0.825,0.285,0.772,0.275800836881,0.197252882021,0.34211429973,0.50426716141,35,0
1350687600000,MAC000045,0,24.685,1.638,0.337,1.138,0.438055269335,0.127000202552,0.370710958072,0.307555256535,28,0
1350687600000,MAC000046,1,12.975,0.986,0.267,0.453,0.185335765857,0.392138728324,0.112832369942,0.268555698141,30,0
1350687600000,MAC000047,0,6.029,0.236,0.145,0.176,0.0529531788503,0.284292585835,0.144965997678,0.521359391214,16,0
1350687600000,MAC000048,1,3.082,0.083,0.056,0.081,0.0111707433074,0.233614536016,0.259896171317,0.757806737153,5,0
1350687600000,MAC000049,0,43.5549999,3.391,0.635,1.701,0.794373005443,0.409895535323,0.0613018024597,0.262128442636,36,0
1350687600000,MAC000050,0,24.756,1.756,0.249,1.183,0.492546992442,0.552997253191,0.0583292939085,0.287713262982,35,0
1350687600000,MAC000051,1,17.279,1.354,0.357,0.56,0.274717494512,0.279587939117,0.158805486429,0.260437705363,24,0
1350687600000,MAC000052,1,4.512,0.581,0.073,0.135,0.0833857122628,0.410017730496,0.201906028369,0.158488180126,35,0
1350687600000,MAC000053,0,4.215,0.195,0.07,0.154,0.0431359927349,0.314353499407,0.237010676157,0.441130298273,44,0
1350687600000,MAC000054,0,7.933,0.453,0.131,0.269,0.0932029264886,0.397453674524,0.170301273163,0.357390638375,35,0
1350687600000,MAC000055,0,18.147,1.272,0.28,0.647,0.300007248281,0.243401113132,0.102826913539,0.291153253754,18,0
1350687600000,MAC000056,0,7.366,0.418,0.154,0.278,0.100200897742,0.393021992941,0.0775183274504,0.359632848355,15,0
1350687600000,MAC000057,0,17.432,1.189,0.245,0.763,0.263411955675,0.412345112437,0.148462597522,0.299205300287,38,0
1350687600000,MAC000058,0,2.938,0.171,0.05,0.118,0.0427851582047,0.198093941457,0.123553437713,0.350638501014,19,0
1350687600000,MAC000059,0,20.412,1.054,0.404,0.657,0.203023372536,0.336615716245,0.143689986283,0.395229059366,34,0
1350687600000,MAC000060,0,10.694,0.75,0.2,0.42,0.157003123667,0.376098746961,0.158126051992,0.290993197279,26,0
1350687600000,MAC000061,0,8.842,0.489,0.225,0.323,0.132014850931,0.338611173943,0.0530422981226,0.369016318184,24,0
1350687600000,MAC000062,0,11.271,0.688,0.211,0.329,0.104316334017,0.307426137876,0.163516990507,0.334331988609,19,0
1350687600000,MAC000064,1,11.973,1.344,0.146,0.572,0.282667003266,0.0963835296083,0.128873298254,0.181805758017,16,0
1350687600000,MAC000065,1,5.449,0.364,0.047,0.271,0.106543845452,0.605432189393,0.118553863094,0.305505718771,42,0
1350687600000,MAC000071,1,23.9930001,1.8940001,0.311,1.026,0.453710583489,0.303630220049,0.051973492052,0.258528530841,33,0
1350687600000,MAC000075,1,5.074,0.373,0.087,0.179,0.0680291237826,0.278675601104,0.159637366969,0.277616676697,22,0
1350687600000,MAC000076,1,26.6870001,1.965,0.383,1.284,0.488685649807,0.540487875968,0.0812755271058,0.277166745599,38,0
1350687600000,MAC000082,1,4.292,1.252,0.05,0.092,0.190038977567,0.222273998136,0.339235787512,0.0699615309383,26,0
1350687600000,MAC000088,1,15.625,0.645,0.344,0.493,0.146365858717,0.308608,0.124928,0.494383800032,33,0
1350687600000,MAC000106,1,13.967,0.649,0.25,0.488,0.141158177188,0.378463521157,0.136106536837,0.439200025156,18,0
1350687600000,MAC000107,1,6.489,0.414,0.096,0.248,0.0889943818451,0.19340422253,0.119741100324,0.319875776398,28,0
1350687600000,MAC000109,1,5.91,0.344,0.111,0.201,0.0598330385583,0.21421319797,0.194923857868,0.350616990982,18,0
1350687600000,MAC000124,1,8.489,0.942,0.14,0.242,0.121746228306,0.245494168924,0.174343267758,0.183911781273,18,0
1350687600000,MAC000139,1,20.201,2.217,0.318,0.602,0.322434665143,0.375228949062,0.142072174645,0.18595638526,34,0
1350687600000,MAC000141,1,6.621,0.856,0.086,0.263,0.15083544658,0.574988672406,0.188793233651,0.157853328247,39,6
